year,month,day,hour,t2m
1953,1,1,0,251.14225760742187
1953,1,1,1,251.610393359375
1953,1,1,2,252.54783823242187
1953,1,1,3,252.86743658447267
1953,1,1,4,253.15851622802734
1953,1,1,5,252.09881842773436
1953,1,1,6,251.8824779638672
1953,1,1,7,251.71179979003907
1953,1,1,8,251.3553521875
1953,1,1,9,251.56861682128905
1953,1,1,10,252.29140184570312
1953,1,1,11,252.34657855468748
1953,1,1,12,252.39573776367186
1953,1,1,13,252.60189744140624
1953,1,1,14,253.1613286816406
1953,1,1,15,253.76059045410156
1953,1,1,16,254.48949421875
1953,1,1,17,255.92860604492188
1953,1,1,18,255.85916512695312
1953,1,1,19,255.65579203125
1953,1,1,20,256.91177366455076
1953,1,1,21,259.6735263671875
1953,1,1,22,259.96172091796876
1953,1,1,23,259.78326515625
1953,1,2,0,260.2638550585937
1953,1,2,1,260.85106273437503
1953,1,2,2,259.7141903515625
1953,1,2,3,259.7251460546875
1953,1,2,4,259.91268728515627
1953,1,2,5,260.50811486328126
1953,1,2,6,260.94402240234376
1953,1,2,7,260.8221031054687
1953,1,2,8,260.9085685546875
1953,1,2,9,261.591739296875
1953,1,2,10,262.3445815234375
1953,1,2,11,262.36699116210934
1953,1,2,12,262.2780291308594
1953,1,2,13,262.26649461914064
1953,1,2,14,261.99685326171874
1953,1,2,15,262.40701376953126
1953,1,2,16,262.0467691113281
1953,1,2,17,260.834269453125
1953,1,2,18,260.8116078125
1953,1,2,19,260.09862662109373
1953,1,2,20,260.3006362402344
1953,1,2,21,259.33953918945315
1953,1,2,22,257.8084839941406
1953,1,2,23,257.2334542382813
1953,1,3,0,256.57434964843753
1953,1,3,1,256.0694796923828
1953,1,3,2,255.1359683154297
1953,1,3,3,255.14707814941406
1953,1,3,4,254.8289651171875
1953,1,3,5,253.13427234375
1953,1,3,6,253.48961365722656
1953,1,3,7,253.32630244628905
1953,1,3,8,251.1742644921875
1953,1,3,9,251.12025546875
1953,1,3,10,251.85952798828123
1953,1,3,11,251.89700413574218
1953,1,3,12,251.97731236816406
1953,1,3,13,251.89603790039064
1953,1,3,14,251.19727407226563
1953,1,3,15,250.91733791503907
1953,1,3,16,251.57555871093749
1953,1,3,17,251.3920206298828
1953,1,3,18,251.96638982910156
1953,1,3,19,250.8292920263672
1953,1,3,20,251.40711422363282
1953,1,3,21,256.01251377929685
1953,1,3,22,259.89596684570313
1953,1,3,23,259.7455332226562
1953,1,4,0,259.30757823242186
1953,1,4,1,257.8012445898437
1953,1,4,2,253.84745651367186
1953,1,4,3,256.8142892333984
1953,1,4,4,257.0078277490234
1953,1,4,5,256.7923780761719
1953,1,4,6,258.23659203125
1953,1,4,7,258.1511638476562
1953,1,4,8,257.84855365234375
1953,1,4,9,257.92176265625
1953,1,4,10,258.92987279296875
1953,1,4,11,258.88561049804684
1953,1,4,12,259.07491763671874
1953,1,4,13,258.95571421875
1953,1,4,14,257.7939233398438
1953,1,4,15,257.982098359375
1953,1,4,16,257.8987748925781
1953,1,4,17,258.1642662890625
1953,1,4,18,257.746314453125
1953,1,4,19,258.8660029101562
1953,1,4,20,260.18836263671875
1953,1,4,21,260.6280559765625
1953,1,4,22,261.26248609375
1953,1,4,23,261.340900390625
1953,1,5,0,259.9903033789062
1953,1,5,1,260.191081328125
1953,1,5,2,260.08504325195315
1953,1,5,3,259.73794548828124
1953,1,5,4,259.8545493066406
1953,1,5,5,260.174334453125
1953,1,5,6,260.29638955078127
1953,1,5,7,261.1708474023438
1953,1,5,8,261.1798070507812
1953,1,5,9,260.2479726171875
1953,1,5,10,262.75258296875
1953,1,5,11,262.7495595703125
1953,1,5,12,261.5619497851563
1953,1,5,13,261.64588822265625
1953,1,5,14,261.622381328125
1953,1,5,15,262.93857955078124
1953,1,5,16,262.8989818554688
1953,1,5,17,262.73815017578124
1953,1,5,18,263.58072442382814
1953,1,5,19,263.48486806640625
1953,1,5,20,264.2289124609375
1953,1,5,21,263.2680027539063
1953,1,5,22,263.490082265625
1953,1,5,23,263.571666171875
1953,1,6,0,263.5321512890625
1953,1,6,1,263.5808091113281
1953,1,6,2,262.87274010742186
1953,1,6,3,263.2023006054688
1953,1,6,4,263.3072249609375
1953,1,6,5,262.8672130664063
