year,month,day,hour,t2m
2003,1,1,0,287.7996858046875
2003,1,1,1,288.3505990390625
2003,1,1,2,288.8314251035156
2003,1,1,3,288.3805143085937
2003,1,1,4,288.4821343398437
2003,1,1,5,288.1203583417968
2003,1,1,6,287.2406475957031
2003,1,1,7,287.270307796875
2003,1,1,8,287.55457287499996
2003,1,1,9,286.5108724374999
2003,1,1,10,285.85499635351556
2003,1,1,11,285.6529373671875
2003,1,1,12,285.1209977773437
2003,1,1,13,284.8870104550781
2003,1,1,14,284.6694065664062
2003,1,1,15,285.6848874453125
2003,1,1,16,285.55266766015626
2003,1,1,17,285.54497081640625
2003,1,1,18,286.42776037890627
2003,1,1,19,286.8379760859375
2003,1,1,20,286.651328515625
2003,1,1,21,287.0847747070313
2003,1,1,22,285.8965930273437
2003,1,1,23,286.04597105078125
2003,1,2,0,285.8277506230468
2003,1,2,1,285.60199362695306
2003,1,2,2,285.5035060585937
2003,1,2,3,284.14723347265624
2003,1,2,4,284.2726536679687
2003,1,2,5,284.3039674179687
2003,1,2,6,283.59211256249995
2003,1,2,7,283.61461159765616
2003,1,2,8,283.48098088281245
2003,1,2,9,283.5515510976562
2003,1,2,10,284.5960161289062
2003,1,2,11,284.26529590624995
2003,1,2,12,285.2940067910156
2003,1,2,13,284.8657569999999
2003,1,2,14,284.5908822089844
2003,1,2,15,288.2024134648438
2003,1,2,16,288.6537917695313
2003,1,2,17,289.54442724609385
2003,1,2,18,290.7843179453125
2003,1,2,19,291.16121132031253
2003,1,2,20,291.66169580468755
2003,1,2,21,291.39979823632814
2003,1,2,22,286.45843956445304
2003,1,2,23,286.34265802148434
2003,1,3,0,285.15347484374996
2003,1,3,1,284.8515407402343
2003,1,3,2,284.52831724414057
2003,1,3,3,282.65180185351556
2003,1,3,4,281.8607020664062
2003,1,3,5,281.516134109375
2003,1,3,6,281.5786907519531
2003,1,3,7,281.93070724218745
2003,1,3,8,281.73031800976554
2003,1,3,9,280.7976883613281
2003,1,3,10,278.88028332031246
2003,1,3,11,278.58813031249997
2003,1,3,12,278.6833375898437
2003,1,3,13,278.63206300781246
2003,1,3,14,278.2643702148437
2003,1,3,15,279.3654605839843
2003,1,3,16,279.4431981992187
2003,1,3,17,279.66445914453124
2003,1,3,18,280.7990668867188
2003,1,3,19,281.0875405585938
2003,1,3,20,281.2290729472656
2003,1,3,21,282.07297500390627
2003,1,3,22,279.9011158925781
2003,1,3,23,280.2436786914062
2003,1,4,0,280.118479845703
2003,1,4,1,280.0179115859374
2003,1,4,2,279.7318209570312
2003,1,4,3,277.8013743046874
2003,1,4,4,277.6122016406249
2003,1,4,5,277.13396064453116
2003,1,4,6,276.29015179296863
2003,1,4,7,276.266572470703
2003,1,4,8,276.1720002187499
2003,1,4,9,275.65487775781236
2003,1,4,10,274.26132475390614
2003,1,4,11,274.23579028710924
2003,1,4,12,275.3153313007811
2003,1,4,13,275.31407477734365
2003,1,4,14,274.7025761523437
2003,1,4,15,279.69295529687497
2003,1,4,16,279.6095443339844
2003,1,4,17,280.46486630273444
2003,1,4,18,281.7878588808594
2003,1,4,19,282.0135222773438
2003,1,4,20,282.6816336933594
2003,1,4,21,284.02716587890626
2003,1,4,22,281.3122154375
2003,1,4,23,283.3192406992187
2003,1,5,0,283.28934145312496
2003,1,5,1,283.5122530976562
2003,1,5,2,283.1394456992187
2003,1,5,3,280.56170266406247
2003,1,5,4,280.77516376953116
2003,1,5,5,280.3355091406249
2003,1,5,6,279.0500756464842
2003,1,5,7,279.0398829765623
2003,1,5,8,279.07156815429664
2003,1,5,9,279.1582474687498
2003,1,5,10,279.47375639843733
2003,1,5,11,278.577901033203
2003,1,5,12,278.1416432812498
2003,1,5,13,279.756084878906
2003,1,5,14,281.4431506132812
2003,1,5,15,286.19064296875
2003,1,5,16,286.70071229882814
2003,1,5,17,287.5420805976563
2003,1,5,18,288.6753610820313
2003,1,5,19,288.6639971894532
2003,1,5,20,289.12512825781255
2003,1,5,21,289.78336013281256
2003,1,5,22,286.1259130976563
2003,1,5,23,286.89373566015627
2003,1,6,0,286.6658084804687
2003,1,6,1,286.6861835507812
2003,1,6,2,286.0647164453124
2003,1,6,3,282.80060963281244
2003,1,6,4,282.69699923242183
2003,1,6,5,282.3078716953125
2003,1,6,6,282.21637982812496
2003,1,6,7,282.35746201953117
2003,1,6,8,282.2866804492187
2003,1,6,9,282.7124298359374
2003,1,6,10,280.40689578906245
2003,1,6,11,280.1170462382812
2003,1,6,12,280.81107895703116
2003,1,6,13,280.53244933789057
2003,1,6,14,281.9135912480468
2003,1,6,15,285.3498233671875
2003,1,6,16,285.30951942382814
2003,1,6,17,286.1740333554688
2003,1,6,18,287.6536743730469
2003,1,6,19,288.03260864453125
2003,1,6,20,288.2447935761719
2003,1,6,21,288.57479965625
2003,1,6,22,284.97915375390625
2003,1,6,23,284.9232346875
2003,1,7,0,283.97417144921866
2003,1,7,1,283.57286974999994
2003,1,7,2,282.83071394335934
2003,1,7,3,279.67514073046874
2003,1,7,4,279.4793649746093
2003,1,7,5,279.1197374882812
2003,1,7,6,278.0902809570312
2003,1,7,7,278.0491794804687
2003,1,7,8,277.6999307109374
2003,1,7,9,276.6830739843749
2003,1,7,10,275.0695655703124
2003,1,7,11,275.02729976757803
2003,1,7,12,275.50233829687494
2003,1,7,13,275.58149354101556
2003,1,7,14,275.3914141210937
2003,1,7,15,279.22969579296876
2003,1,7,16,279.22121117578126
2003,1,7,17,280.02094356445315
2003,1,7,18,281.9897279726563
2003,1,7,19,282.2146642695313
2003,1,7,20,283.25731141406254
2003,1,7,21,284.80251690234377
2003,1,7,22,281.2265924277344
2003,1,7,23,281.99307799609363
2003,1,8,0,281.68342557421863
2003,1,8,1,281.77609428124987
2003,1,8,2,281.2942284335936
2003,1,8,3,278.031883923828
2003,1,8,4,277.87637681835923
2003,1,8,5,277.3359740664061
2003,1,8,6,277.2165803203124
2003,1,8,7,277.1439569609374
2003,1,8,8,277.0236369804686
2003,1,8,9,277.77339713671864
2003,1,8,10,275.69140898632804
2003,1,8,11,275.43546084765615
2003,1,8,12,276.4486789570311
2003,1,8,13,276.14615428710925
2003,1,8,14,275.5311536914062
2003,1,8,15,282.5198099003906
2003,1,8,16,284.103082828125
2003,1,8,17,284.0156123242188
2003,1,8,18,285.7771846484375
2003,1,8,19,286.02047861718756
2003,1,8,20,286.7213083203126
2003,1,8,21,288.00829825976564
2003,1,8,22,284.72795411718755
2003,1,8,23,285.33831850781246
2003,1,9,0,285.35698736718746
2003,1,9,1,285.34879090234375
2003,1,9,2,285.0258042460937
2003,1,9,3,283.4620466132812
2003,1,9,4,283.4756710039062
