year,month,day,hour,t2m
1954,1,1,0,299.3814978261719
1954,1,1,1,299.0366079277344
1954,1,1,2,299.26839072265625
1954,1,1,3,299.5839432792969
1954,1,1,4,299.8688559277344
1954,1,1,5,300.10219295703126
1954,1,1,6,300.1253296171875
1954,1,1,7,299.796429578125
1954,1,1,8,299.00641734375
1954,1,1,9,298.73599715234377
1954,1,1,10,299.42323368359376
1954,1,1,11,299.4860025273437
1954,1,1,12,299.53928504687497
1954,1,1,13,299.58540634375
1954,1,1,14,299.6672989492188
1954,1,1,15,299.75496397265624
1954,1,1,16,299.78862140820314
1954,1,1,17,299.79369371484376
1954,1,1,18,299.7301507109375
1954,1,1,19,299.63282322265627
1954,1,1,20,299.36335695117185
1954,1,1,21,299.26571399414064
1954,1,1,22,299.046986625
1954,1,1,23,299.14959528515624
1954,1,2,0,299.09084423437497
1954,1,2,1,299.0823452265625
1954,1,2,2,299.1486913632813
1954,1,2,3,299.1888707011719
1954,1,2,4,299.33943176171874
1954,1,2,5,299.52807403515624
1954,1,2,6,299.6713410839844
1954,1,2,7,299.79665030078127
1954,1,2,8,299.87549905859373
1954,1,2,9,299.9740612890625
1954,1,2,10,300.1414834121094
1954,1,2,11,300.25759076171875
1954,1,2,12,300.270988171875
1954,1,2,13,300.355465765625
1954,1,2,14,300.34853083203126
1954,1,2,15,300.34535401953127
1954,1,2,16,300.16209375
1954,1,2,17,300.0114521640625
1954,1,2,18,299.3090391542969
1954,1,2,19,298.69122871484376
1954,1,2,20,298.64668790625
1954,1,2,21,298.604424359375
1954,1,2,22,298.6517814941406
1954,1,2,23,298.4429939628906
1954,1,3,0,298.2393228046875
1954,1,3,1,298.22262493945317
1954,1,3,2,298.24972135546875
1954,1,3,3,298.39716587109376
1954,1,3,4,298.55204192773436
1954,1,3,5,298.68688111914065
1954,1,3,6,298.7584158378906
1954,1,3,7,298.80221938867186
1954,1,3,8,298.91571854687504
1954,1,3,9,298.9515062128906
1954,1,3,10,298.7002164726563
1954,1,3,11,298.6114140292969
1954,1,3,12,298.4470226601563
1954,1,3,13,298.69713775390625
1954,1,3,14,298.97783334765626
1954,1,3,15,298.7894930039063
1954,1,3,16,298.4682966855469
1954,1,3,17,298.38244156445313
1954,1,3,18,298.3522174960938
1954,1,3,19,298.63011546484375
1954,1,3,20,298.7991602578125
1954,1,3,21,298.82908047265624
1954,1,3,22,298.42672575976565
1954,1,3,23,298.2546828164063
1954,1,4,0,298.34586840625
1954,1,4,1,298.1754348359375
1954,1,4,2,298.2868026738281
1954,1,4,3,298.6143551074219
1954,1,4,4,298.9466310585937
1954,1,4,5,299.3600117578125
1954,1,4,6,299.6356801796875
1954,1,4,7,299.7633160820313
1954,1,4,8,299.88790900000004
1954,1,4,9,300.05178011328127
1954,1,4,10,300.1495621367187
1954,1,4,11,300.24689984375
1954,1,4,12,300.32429140625
1954,1,4,13,300.2898576347656
1954,1,4,14,300.01441634375004
1954,1,4,15,299.89612133203127
1954,1,4,16,299.1352737890625
1954,1,4,17,298.7467938183594
1954,1,4,18,298.46421117968754
1954,1,4,19,298.214434390625
1954,1,4,20,298.1034776347656
1954,1,4,21,298.07473144531247
1954,1,4,22,297.9614809355469
1954,1,4,23,297.8542766015625
1954,1,5,0,298.02969473046875
1954,1,5,1,298.44376171875
1954,1,5,2,298.8327848085938
1954,1,5,3,299.17930446484377
1954,1,5,4,299.48553336328126
1954,1,5,5,299.71304665625
1954,1,5,6,299.9392403300781
1954,1,5,7,300.03241246875
1954,1,5,8,300.0448693398438
1954,1,5,9,300.176189453125
1954,1,5,10,300.48090812890626
1954,1,5,11,300.54190057421874
1954,1,5,12,300.50517771484374
1954,1,5,13,300.5475555566406
1954,1,5,14,300.57238555078123
1954,1,5,15,300.6665115957031
1954,1,5,16,300.7557950214844
1954,1,5,17,300.66801866015624
1954,1,5,18,300.38941028710934
1954,1,5,19,299.8785713476563
1954,1,5,20,299.58470694921874
1954,1,5,21,298.7071731777344
1954,1,5,22,298.1487635976562
1954,1,5,23,298.2211851953125
1954,1,6,0,298.56736571093745
1954,1,6,1,298.85556549023437
1954,1,6,2,299.15348529687503
1954,1,6,3,299.4703290078125
1954,1,6,4,299.6045474980469
1954,1,6,5,299.6211688359375
1954,1,6,6,299.70039335937497
1954,1,6,7,299.876742703125
1954,1,6,8,300.03922758203123
1954,1,6,9,300.1916929511719
1954,1,6,10,300.453545609375
1954,1,6,11,300.57330604296874
1954,1,6,12,300.77956953515627
1954,1,6,13,300.84679352148436
1954,1,6,14,300.715567796875
1954,1,6,15,300.674850859375
1954,1,6,16,300.6285823203125
1954,1,6,17,300.562027375
1954,1,6,18,300.46493847851565
1954,1,6,19,300.2869590546875
1954,1,6,20,300.20573356640625
1954,1,6,21,299.96597891796876
1954,1,6,22,300.4655342734375
