year,month,day,hour,t2m
1980,1,1,0,271.7923199414063
1980,1,1,1,271.71959687500004
1980,1,1,2,271.5020256933594
1980,1,1,3,271.60003296875
1980,1,1,4,271.6143275195313
1980,1,1,5,271.62621591796875
1980,1,1,6,271.6274101171875
1980,1,1,7,271.52011967773433
1980,1,1,8,271.50781678710933
1980,1,1,9,271.22882427734373
1980,1,1,10,271.88798503906247
1980,1,1,11,271.892752265625
1980,1,1,12,271.84661224609374
1980,1,1,13,271.56267507812504
1980,1,1,14,271.37019855468753
1980,1,1,15,271.3118009277344
1980,1,1,16,271.2147870117188
1980,1,1,17,271.09009070312504
1980,1,1,18,271.14073105468754
1980,1,1,19,271.2792485742188
1980,1,1,20,271.3551726074219
1980,1,1,21,271.17988494140627
1980,1,1,22,271.92434138671877
1980,1,1,23,271.86062238281255
1980,1,2,0,271.817818359375
1980,1,2,1,271.70071410156254
1980,1,2,2,271.53154376953125
1980,1,2,3,271.712606015625
1980,1,2,4,271.4737514453125
1980,1,2,5,271.5007545703125
1980,1,2,6,271.6228399121094
1980,1,2,7,271.35034282226565
1980,1,2,8,271.1572383984375
1980,1,2,9,270.79368474609373
1980,1,2,10,270.29519974609383
1980,1,2,11,270.3391037890625
1980,1,2,12,270.354638671875
1980,1,2,13,270.3182688183594
1980,1,2,14,270.2862398242188
1980,1,2,15,270.63334523437504
1980,1,2,16,270.66563089843754
1980,1,2,17,270.671536171875
1980,1,2,18,270.675266328125
1980,1,2,19,270.39486121093756
1980,1,2,20,270.3717093750001
1980,1,2,21,270.20729656250006
1980,1,2,22,270.1474761914063
1980,1,2,23,270.09052310546883
1980,1,3,0,269.9047135742188
1980,1,3,1,269.87041076171886
1980,1,3,2,269.8328741992188
1980,1,3,3,270.1457611132813
1980,1,3,4,270.1012711132813
1980,1,3,5,270.2346676367188
1980,1,3,6,270.4464822851563
1980,1,3,7,270.53390734375006
1980,1,3,8,270.61029144531255
1980,1,3,9,270.6271516992188
1980,1,3,10,270.78465070312507
1980,1,3,11,270.9681751074219
1980,1,3,12,271.21709677734384
1980,1,3,13,271.4369816601563
1980,1,3,14,271.79728052734384
1980,1,3,15,272.0545382519532
1980,1,3,16,272.16027523437504
1980,1,3,17,272.2083611914063
1980,1,3,18,272.2436866503907
1980,1,3,19,272.31232737304697
1980,1,3,20,272.4603311621094
1980,1,3,21,272.5609941210938
1980,1,3,22,272.4516215429688
1980,1,3,23,272.40751837890633
1980,1,4,0,272.3633852539063
1980,1,4,1,272.342269453125
1980,1,4,2,272.20778986328133
1980,1,4,3,272.2357060351563
1980,1,4,4,272.10713511718757
1980,1,4,5,272.0152585351563
1980,1,4,6,272.03382851562503
1980,1,4,7,272.0410580664063
1980,1,4,8,272.0720277734375
1980,1,4,9,272.0566639746095
1980,1,4,10,271.98285830078134
1980,1,4,11,271.9107616796876
1980,1,4,12,271.8338850195313
1980,1,4,13,271.6406260546876
1980,1,4,14,271.3863850585939
1980,1,4,15,271.1427695410157
1980,1,4,16,270.9083852539063
1980,1,4,17,270.5896828515626
1980,1,4,18,270.2215702246094
1980,1,4,19,270.0384250000001
1980,1,4,20,270.01223417968754
1980,1,4,21,269.67124705078135
1980,1,4,22,269.3629562597657
1980,1,4,23,269.37574842773444
1980,1,5,0,269.48589351562504
1980,1,5,1,269.38147313476566
1980,1,5,2,269.35033287109377
1980,1,5,3,269.33020792968756
1980,1,5,4,269.2829681445313
1980,1,5,5,269.35550866210946
1980,1,5,6,269.48227376953133
1980,1,5,7,269.6517415820313
1980,1,5,8,269.7461444921875
1980,1,5,9,269.83706585937506
1980,1,5,10,270.27592035156255
1980,1,5,11,270.4375571679688
1980,1,5,12,270.59481024414066
1980,1,5,13,270.73166472656254
1980,1,5,14,270.7758946777344
1980,1,5,15,270.68020039062503
1980,1,5,16,270.62582101562504
1980,1,5,17,270.5622450683594
1980,1,5,18,270.5217516503906
1980,1,5,19,270.51054640625006
1980,1,5,20,270.5797194335938
1980,1,5,21,270.5335416210938
1980,1,5,22,270.8839258203125
1980,1,5,23,270.7837033984376
1980,1,6,0,270.8074166210938
1980,1,6,1,270.90017378906253
1980,1,6,2,271.10293786132814
1980,1,6,3,271.30426619140627
1980,1,6,4,271.4809752832032
1980,1,6,5,271.5996609667969
1980,1,6,6,271.7398993652344
1980,1,6,7,271.84713879882815
1980,1,6,8,271.99843238281255
1980,1,6,9,272.0583135546875
1980,1,6,10,272.7881816992188
1980,1,6,11,272.8762229492188
1980,1,6,12,273.0119703710938
1980,1,6,13,273.17128141601563
1980,1,6,14,273.32043400390626
1980,1,6,15,273.4813670898438
1980,1,6,16,273.53708734375004
1980,1,6,17,273.61305689453127
1980,1,6,18,273.65036160156257
1980,1,6,19,273.7233620996094
1980,1,6,20,273.7134636132813
1980,1,6,21,273.70498090820314
1980,1,6,22,274.46080769531255
1980,1,6,23,274.4665550195313
1980,1,7,0,274.48828317382817
1980,1,7,1,274.5702791015625
1980,1,7,2,274.73189882812505
1980,1,7,3,274.9012433886719
1980,1,7,4,275.0464841601563
1980,1,7,5,275.2162167382813
1980,1,7,6,275.34298597656255
1980,1,7,7,275.4010869921875
1980,1,7,8,275.4485898925781
1980,1,7,9,275.42599421875
1980,1,7,10,275.2673934570313
1980,1,7,11,275.26505826171876
1980,1,7,12,275.3594991210938
1980,1,7,13,275.4011953125001
1980,1,7,14,275.4281116992188
1980,1,7,15,275.47879160156253
1980,1,7,16,275.4047674023438
1980,1,7,17,275.3128162988282
1980,1,7,18,275.2811223242188
1980,1,7,19,275.1886495996094
1980,1,7,20,275.1414619140626
1980,1,7,21,274.98706003906256
1980,1,7,22,274.9593204199219
1980,1,7,23,275.1341383984375
1980,1,8,0,275.2345856933594
1980,1,8,1,275.4355324414063
1980,1,8,2,275.5936997070313
1980,1,8,3,275.7737444140625
1980,1,8,4,275.773759453125
1980,1,8,5,275.71638148437506
1980,1,8,6,275.6397691894532
1980,1,8,7,275.5653424023438
1980,1,8,8,275.5337285546875
1980,1,8,9,275.43880093750005
1980,1,8,10,275.2236885253907
1980,1,8,11,275.2607216015625
1980,1,8,12,275.4662842578125
1980,1,8,13,275.38851597656253
1980,1,8,14,275.3784538085938
1980,1,8,15,275.29231066406254
1980,1,8,16,275.3521378125001
1980,1,8,17,275.35715925781255
1980,1,8,18,275.36981800781257
1980,1,8,19,275.32627219726567
1980,1,8,20,275.3883009570313
1980,1,8,21,275.3245962011719
1980,1,8,22,275.14290835937504
1980,1,8,23,275.19481896484376
1980,1,9,0,275.05331165039064
1980,1,9,1,274.8864647656251
1980,1,9,2,274.7048632617188
1980,1,9,3,274.63523787109375
1980,1,9,4,274.448388828125
1980,1,9,5,274.19378305664065
1980,1,9,6,274.11685939453133
1980,1,9,7,273.9615160546876
1980,1,9,8,273.78529686523444
1980,1,9,9,273.29376119140636
1980,1,9,10,273.55068765625003
1980,1,9,11,273.52372644531255
1980,1,9,12,273.2046070898438
1980,1,9,13,272.8464921875001
1980,1,9,14,272.4397358984376
1980,1,9,15,272.1615687109376
1980,1,9,16,271.98210609375013
1980,1,9,17,271.76123793945317
1980,1,9,18,271.48411242187507
