year,month,day,hour,t2m
1946,1,1,0,285.4079558007812
1946,1,1,1,285.6958909375
1946,1,1,2,284.86970629882813
1946,1,1,3,282.2326291015625
1946,1,1,4,280.2409438085938
1946,1,1,5,279.15218778320315
1946,1,1,6,278.3042894433594
1946,1,1,7,277.685223515625
1946,1,1,8,277.260703046875
1946,1,1,9,277.21396623046877
1946,1,1,10,276.13667017578126
1946,1,1,11,275.9031950390625
1946,1,1,12,275.70348042968754
1946,1,1,13,275.81468814453126
1946,1,1,14,276.160849296875
1946,1,1,15,276.6683468359375
1946,1,1,16,278.3383918359375
1946,1,1,17,281.5114100585937
1946,1,1,18,284.3171901757812
1946,1,1,19,285.9377471875
1946,1,1,20,286.9108020703125
1946,1,1,21,287.5209326953125
1946,1,1,22,287.2725866796875
1946,1,1,23,287.0137407226563
1946,1,2,0,285.2591769335938
1946,1,2,1,285.48674093750003
1946,1,2,2,284.5479282519531
1946,1,2,3,282.3470917382812
1946,1,2,4,280.32955802734375
1946,1,2,5,279.62138279296875
1946,1,2,6,278.8344418652344
1946,1,2,7,277.6325036425782
1946,1,2,8,276.5609665332031
1946,1,2,9,276.0655564648438
1946,1,2,10,275.387948515625
1946,1,2,11,274.8370756933594
1946,1,2,12,274.4711410351562
1946,1,2,13,274.1445562890625
1946,1,2,14,273.98889348632815
1946,1,2,15,273.98361036132815
1946,1,2,16,275.42144752929687
1946,1,2,17,278.7449841992188
1946,1,2,18,281.75195611328127
1946,1,2,19,283.43586570312505
1946,1,2,20,284.8724402832031
1946,1,2,21,286.1914260449219
1946,1,2,22,285.2490240625
1946,1,2,23,285.4278162792969
1946,1,3,0,284.43937016601564
1946,1,3,1,281.99973277343753
1946,1,3,2,282.41283685546875
1946,1,3,3,281.01669150390626
1946,1,3,4,280.00674583984375
1946,1,3,5,279.70116056640626
1946,1,3,6,279.4693659375
1946,1,3,7,278.8878739453125
1946,1,3,8,278.87839953125
1946,1,3,9,278.5678078515625
1946,1,3,10,278.4579944628906
1946,1,3,11,277.797081015625
1946,1,3,12,277.16584407226566
1946,1,3,13,276.4710174414062
1946,1,3,14,276.06131391601565
1946,1,3,15,275.7755208007813
1946,1,3,16,276.69066164062497
1946,1,3,17,278.1028480371094
1946,1,3,18,279.17624091796876
1946,1,3,19,280.0916085253906
1946,1,3,20,280.75664151367187
1946,1,3,21,281.31086890625
1946,1,3,22,282.1779002050781
1946,1,3,23,282.47770404296875
1946,1,4,0,281.68651642578124
1946,1,4,1,280.5838537109375
1946,1,4,2,278.8253639746094
1946,1,4,3,277.24709984375
1946,1,4,4,276.4920783398438
1946,1,4,5,276.1809690039063
1946,1,4,6,275.445652890625
1946,1,4,7,274.7855590332031
1946,1,4,8,274.74658933593753
1946,1,4,9,274.855413359375
1946,1,4,10,273.9166781835938
1946,1,4,11,273.6618112207031
1946,1,4,12,273.30760696289065
1946,1,4,13,273.14399322265626
1946,1,4,14,273.5501013671875
1946,1,4,15,273.56451830078123
1946,1,4,16,274.72955987304687
1946,1,4,17,276.4588209765625
1946,1,4,18,278.07170026367186
1946,1,4,19,279.8204960546875
1946,1,4,20,281.27280056640626
1946,1,4,21,281.97531287109376
1946,1,4,22,282.52575236328124
1946,1,4,23,282.47475341796877
1946,1,5,0,281.8374383007813
1946,1,5,1,279.9822430859375
1946,1,5,2,279.19746455078126
1946,1,5,3,278.72135002929684
1946,1,5,4,278.38652259765627
1946,1,5,5,278.39963640625
1946,1,5,6,278.52921244140623
1946,1,5,7,277.64599271484377
1946,1,5,8,277.874576171875
1946,1,5,9,277.62521974609376
1946,1,5,10,276.7315817089844
1946,1,5,11,276.7270114453125
1946,1,5,12,276.8371970117188
1946,1,5,13,277.3564346484375
1946,1,5,14,277.529500390625
1946,1,5,15,277.853255234375
1946,1,5,16,279.21407031250004
1946,1,5,17,281.1378360546875
1946,1,5,18,282.28571796875
1946,1,5,19,283.03280803710936
1946,1,5,20,283.5576932910156
1946,1,5,21,283.93828899414063
1946,1,5,22,283.5515233203125
1946,1,5,23,283.28016281250007
1946,1,6,0,282.1021314941407
1946,1,6,1,281.0649034765625
1946,1,6,2,278.68430382812505
1946,1,6,3,278.51144380859375
1946,1,6,4,277.57523946289064
1946,1,6,5,277.11113529296875
1946,1,6,6,276.9816342578125
1946,1,6,7,276.2985973046875
1946,1,6,8,275.4558182617188
1946,1,6,9,275.39410322265627
1946,1,6,10,275.3973116601563
1946,1,6,11,274.6861855078125
1946,1,6,12,274.1289151953125
1946,1,6,13,273.719411484375
1946,1,6,14,273.5080576953125
1946,1,6,15,273.24692818359375
1946,1,6,16,274.82329830078123
1946,1,6,17,276.6870998828125
1946,1,6,18,277.7551222460938
1946,1,6,19,278.53753880859375
1946,1,6,20,279.19519963867185
1946,1,6,21,279.60771279296875
1946,1,6,22,280.453039765625
1946,1,6,23,280.1066097070312
1946,1,7,0,279.024199140625
1946,1,7,1,275.9891446289063
1946,1,7,2,274.9227153515625
1946,1,7,3,274.2846145214844
1946,1,7,4,273.8756988671875
1946,1,7,5,273.8947934375
1946,1,7,6,273.75807248046874
1946,1,7,7,273.66645595703125
1946,1,7,8,273.72236906250004
1946,1,7,9,273.73052198242186
