year,month,day,hour,t2m
2004,1,1,0,299.1676597890625
2004,1,1,1,298.97794239257814
2004,1,1,2,298.87355224609377
2004,1,1,3,299.0079510722656
2004,1,1,4,299.30200855078124
2004,1,1,5,299.5545169707031
2004,1,1,6,299.79398245703123
2004,1,1,7,299.9945589179688
2004,1,1,8,300.167451546875
2004,1,1,9,300.32604283593747
2004,1,1,10,300.1990441289063
2004,1,1,11,300.2328343652344
2004,1,1,12,300.2192585625
2004,1,1,13,300.0248966015625
2004,1,1,14,299.79807925
2004,1,1,15,299.8843252070313
2004,1,1,16,299.8890315195313
2004,1,1,17,299.98896393750005
2004,1,1,18,299.98587289648435
2004,1,1,19,299.98381394921876
2004,1,1,20,299.9776913886719
2004,1,1,21,299.930667234375
2004,1,1,22,300.0553435234375
2004,1,1,23,300.0136999472656
2004,1,2,0,299.9756894550781
2004,1,2,1,300.0163913242188
2004,1,2,2,300.0811272382812
2004,1,2,3,300.1809898671875
2004,1,2,4,300.24576131640623
2004,1,2,5,300.35943312109373
2004,1,2,6,300.44597476953123
2004,1,2,7,300.5427369316406
2004,1,2,8,300.670258859375
2004,1,2,9,300.7267666796875
2004,1,2,10,300.63475576953124
2004,1,2,11,299.80388583203126
2004,1,2,12,299.4092158203125
2004,1,2,13,299.77076857226564
2004,1,2,14,299.95941748437497
2004,1,2,15,300.100120265625
2004,1,2,16,300.1399885546875
2004,1,2,17,300.19680317773435
2004,1,2,18,300.20700451953127
2004,1,2,19,300.2106157128906
2004,1,2,20,300.1478928925781
2004,1,2,21,300.12976766796874
2004,1,2,22,299.28461314843753
2004,1,2,23,299.41681988671877
2004,1,3,0,299.3010890449219
2004,1,3,1,299.33214570312504
2004,1,3,2,299.28705661328127
2004,1,3,3,299.24986405078124
2004,1,3,4,299.15953502734374
2004,1,3,5,299.11347190625
2004,1,3,6,299.039601296875
2004,1,3,7,298.97775244921877
2004,1,3,8,298.8225502578125
2004,1,3,9,298.75124171875
2004,1,3,10,299.4698466953125
2004,1,3,11,299.8029610019531
2004,1,3,12,300.10181228906254
2004,1,3,13,300.33006715234376
