year,month,day,hour,t2m
1956,1,1,0,253.42828595703125
1956,1,1,1,253.16092399902342
1956,1,1,2,250.22954224609376
1956,1,1,3,249.8496519580078
1956,1,1,4,249.63653165039062
1956,1,1,5,249.72471317871094
1956,1,1,6,249.56719857421874
1956,1,1,7,249.3439308691406
1956,1,1,8,248.17063045410154
1956,1,1,9,248.30120876953123
1956,1,1,10,247.68967696289062
1956,1,1,11,247.40032739746093
1956,1,1,12,247.03900046386718
1956,1,1,13,246.95535573730467
1956,1,1,14,246.81612271972656
1956,1,1,15,246.60048609375
1956,1,1,16,246.57675813964843
1956,1,1,17,245.67695627441407
1956,1,1,18,245.78033342773438
1956,1,1,19,245.68075956054687
1956,1,1,20,244.57915794921874
1956,1,1,21,244.661404453125
1956,1,1,22,244.99608446289062
1956,1,1,23,245.16667725585938
1956,1,2,0,245.3425068408203
1956,1,2,1,245.3525675
1956,1,2,2,243.84307896972655
1956,1,2,3,244.07947642578125
1956,1,2,4,243.61878213867186
1956,1,2,5,242.1334575048828
1956,1,2,6,242.88275812499998
1956,1,2,7,242.6109114794922
1956,1,2,8,240.2624723486328
1956,1,2,9,240.53623269042967
1956,1,2,10,240.1030787207031
1956,1,2,11,240.66229460937498
1956,1,2,12,241.06919926269532
1956,1,2,13,241.26799419433593
1956,1,2,14,240.5758177050781
1956,1,2,15,239.49819553222656
1956,1,2,16,238.676516796875
1956,1,2,17,238.12661831542968
1956,1,2,18,238.570106328125
1956,1,2,19,240.66523564941406
1956,1,2,20,240.81267024902343
1956,1,2,21,240.3408365576172
1956,1,2,22,239.8566772265625
1956,1,2,23,240.0747676171875
1956,1,3,0,240.1932852783203
1956,1,3,1,240.0290243359375
1956,1,3,2,237.85062189941405
1956,1,3,3,237.79350069335936
1956,1,3,4,237.45155132324217
1956,1,3,5,242.31695166015623
1956,1,3,6,242.7626159375
1956,1,3,7,243.52440426757812
1956,1,3,8,246.29275213378904
1956,1,3,9,246.4230697753906
1956,1,3,10,247.8208052734375
1956,1,3,11,248.24284394531247
1956,1,3,12,248.21404587890623
1956,1,3,13,248.01105550781247
1956,1,3,14,248.610432734375
1956,1,3,15,249.02148494140621
1956,1,3,16,249.49097599121095
1956,1,3,17,249.5667918798828
1956,1,3,18,249.30782498046875
1956,1,3,19,249.11908635742185
1956,1,3,20,249.054890546875
1956,1,3,21,248.25992768554687
1956,1,3,22,246.7676249951172
1956,1,3,23,245.8548063574219
1956,1,4,0,245.16633574707032
1956,1,4,1,245.10002524414062
1956,1,4,2,244.55344079101565
1956,1,4,3,243.77074927246096
1956,1,4,4,243.23604567871092
1956,1,4,5,243.7301391699219
1956,1,4,6,243.4693767578125
1956,1,4,7,244.21849682617187
1956,1,4,8,242.76625246582032
1956,1,4,9,241.96461722656252
1956,1,4,10,241.30692810546876
1956,1,4,11,241.4833514355469
1956,1,4,12,241.6537326953125
1956,1,4,13,241.7033426513672
1956,1,4,14,241.38186734863282
1956,1,4,15,241.29269853515626
1956,1,4,16,241.3856725732422
1956,1,4,17,240.53620624023438
1956,1,4,18,240.6121530322266
1956,1,4,19,240.65173556152345
1956,1,4,20,240.3785818652344
1956,1,4,21,241.36410315429688
1956,1,4,22,239.6875209375
1956,1,4,23,238.90113900878907
1956,1,5,0,239.20451778808595
1956,1,5,1,239.4819167480469
1956,1,5,2,237.87525634277344
1956,1,5,3,237.8325719433594
1956,1,5,4,237.03113721679688
1956,1,5,5,235.62307506835936
1956,1,5,6,235.26657673339844
1956,1,5,7,235.24627617675782
1956,1,5,8,234.95146990234375
1956,1,5,9,235.24383768066406
1956,1,5,10,232.73064325195313
1956,1,5,11,232.6904246826172
1956,1,5,12,233.4689034765625
1956,1,5,13,233.6225274316406
1956,1,5,14,233.66404685058595
1956,1,5,15,234.34687862304688
1956,1,5,16,234.54907527832032
1956,1,5,17,234.19778568359376
1956,1,5,18,234.05255356933594
1956,1,5,19,234.07000918457032
1956,1,5,20,234.71814290039063
1956,1,5,21,236.6116959716797
1956,1,5,22,234.56034528808595
1956,1,5,23,234.55927165527345
