year,month,day,hour,t2m
1974,1,1,0,284.03641757812505
1974,1,1,1,283.37388640625005
1974,1,1,2,282.64856442382813
1974,1,1,3,281.406586875
1974,1,1,4,281.0743558496094
1974,1,1,5,280.875675
1974,1,1,6,280.80215267578126
1974,1,1,7,280.55713430664065
1974,1,1,8,280.83820791015626
1974,1,1,9,280.60048759765624
1974,1,1,10,278.950836953125
1974,1,1,11,279.51725580078124
1974,1,1,12,279.081896875
1974,1,1,13,278.74693671875
1974,1,1,14,277.40570913085935
1974,1,1,15,277.5574137304688
1974,1,1,16,276.8291175195312
1974,1,1,17,277.196756171875
1974,1,1,18,276.89366638671873
1974,1,1,19,276.65302876953126
1974,1,1,20,277.357877109375
1974,1,1,21,277.87289822265626
1974,1,1,22,277.43490498046873
1974,1,1,23,278.0810940039063
1974,1,2,0,278.568277109375
1974,1,2,1,278.3875770898438
1974,1,2,2,276.8228327832031
1974,1,2,3,275.2214803515625
1974,1,2,4,274.6918414160156
1974,1,2,5,272.82815158203124
1974,1,2,6,272.7201577734375
1974,1,2,7,272.8932294921875
1974,1,2,8,271.9677099414062
1974,1,2,9,271.64946174804686
1974,1,2,10,269.88430902343754
1974,1,2,11,270.03195007812496
1974,1,2,12,269.95009496093746
1974,1,2,13,270.0959648339844
1974,1,2,14,269.2927185742187
1974,1,2,15,269.3311308496094
1974,1,2,16,269.2133789941406
1974,1,2,17,271.6424587304688
1974,1,2,18,272.0800834375
1974,1,2,19,271.8152518554688
1974,1,2,20,273.7867793847656
1974,1,2,21,274.62901982421874
1974,1,2,22,274.1835427636719
1974,1,2,23,274.2008612109375
1974,1,3,0,274.11448189453125
1974,1,3,1,273.55624294921876
1974,1,3,2,271.0173784277344
1974,1,3,3,269.9957712890625
1974,1,3,4,270.3628140527344
1974,1,3,5,269.329930078125
1974,1,3,6,268.61025931640626
1974,1,3,7,268.96967301757815
1974,1,3,8,268.49855839843747
1974,1,3,9,268.2390916699219
1974,1,3,10,266.6188656640625
1974,1,3,11,266.5085944726562
1974,1,3,12,266.25413800781246
1974,1,3,13,265.72937931640627
1974,1,3,14,264.89422623046875
1974,1,3,15,265.55352130859376
1974,1,3,16,266.3599599121094
1974,1,3,17,269.5390833691406
1974,1,3,18,270.0565762890625
1974,1,3,19,269.73886674804686
1974,1,3,20,273.00584951171874
1974,1,3,21,274.36468908203125
1974,1,3,22,274.24575283203126
1974,1,3,23,274.1489479296875
1974,1,4,0,274.431978046875
1974,1,4,1,274.415491328125
1974,1,4,2,272.85111310546876
1974,1,4,3,271.88049878906253
1974,1,4,4,272.273246875
1974,1,4,5,272.41873529296873
1974,1,4,6,272.34787385742186
1974,1,4,7,272.642940234375
1974,1,4,8,272.00129481445316
1974,1,4,9,272.50064748046873
1974,1,4,10,271.961381640625
1974,1,4,11,273.05086509765624
1974,1,4,12,273.1586612988281
1974,1,4,13,273.4980364453125
1974,1,4,14,273.4460381152344
1974,1,4,15,273.7693705664062
1974,1,4,16,273.48620202148436
1974,1,4,17,273.8628592773437
1974,1,4,18,272.8607083789063
1974,1,4,19,271.9310213378906
1974,1,4,20,271.63759473632814
1974,1,4,21,271.6664514746094
1974,1,4,22,271.18127416015625
1974,1,4,23,271.28221308593754
1974,1,5,0,271.62183832031246
1974,1,5,1,271.443583828125
1974,1,5,2,270.89609412109377
1974,1,5,3,270.8690957421875
1974,1,5,4,270.6148248242188
1974,1,5,5,270.477386875
1974,1,5,6,270.900159609375
1974,1,5,7,270.4199012988281
1974,1,5,8,269.87952310546876
1974,1,5,9,269.6038234179687
1974,1,5,10,270.0203814453125
1974,1,5,11,270.1820866503906
1974,1,5,12,270.2486290234375
1974,1,5,13,269.53709976562504
1974,1,5,14,269.6533972558594
1974,1,5,15,270.1391163476562
1974,1,5,16,270.18287608398435
1974,1,5,17,271.4962670703125
1974,1,5,18,272.1928709570313
1974,1,5,19,271.728434609375
1974,1,5,20,273.0472120507813
1974,1,5,21,273.9314961328125
1974,1,5,22,274.95568347656246
1974,1,5,23,274.3556683984375
1974,1,6,0,274.7061482421875
1974,1,6,1,275.38373737304687
1974,1,6,2,274.0124008984375
1974,1,6,3,272.9273945117188
1974,1,6,4,272.67459845703127
1974,1,6,5,271.92622232421877
1974,1,6,6,272.14038802734376
1974,1,6,7,271.95954169921873
1974,1,6,8,272.38720240234375
1974,1,6,9,272.7581334863281
1974,1,6,10,273.9746198339844
1974,1,6,11,274.17406970703126
1974,1,6,12,273.8057251953125
1974,1,6,13,274.1857190234375
1974,1,6,14,274.21780212890627
1974,1,6,15,273.88271796875
1974,1,6,16,273.60023421875
1974,1,6,17,274.3413554492188
1974,1,6,18,274.63633181640625
1974,1,6,19,274.4794691992188
1974,1,6,20,275.5258382617187
1974,1,6,21,276.0204929199219
1974,1,6,22,276.0836631640625
1974,1,6,23,276.30247134765625
1974,1,7,0,276.6420085449219
1974,1,7,1,276.9810818164063
1974,1,7,2,276.8277029296875
1974,1,7,3,276.40636513671876
1974,1,7,4,276.40250955078125
1974,1,7,5,276.3799471484375
1974,1,7,6,276.2314919433594
1974,1,7,7,276.09755849609377
1974,1,7,8,275.3905337890625
1974,1,7,9,275.18812509765627
1974,1,7,10,275.15504595703123
1974,1,7,11,275.101761484375
1974,1,7,12,275.138087578125
1974,1,7,13,275.1666185058594
1974,1,7,14,275.0411824121094
1974,1,7,15,275.2928173046875
1974,1,7,16,275.2456425585938
1974,1,7,17,275.55786838867186
1974,1,7,18,274.96402890625
1974,1,7,19,274.6617989257813
1974,1,7,20,275.1276486328125
1974,1,7,21,275.25647220703127
1974,1,7,22,275.9728342382813
1974,1,7,23,276.24161849609374
1974,1,8,0,276.35801037109377
1974,1,8,1,276.59544802734376
1974,1,8,2,276.50006208984377
1974,1,8,3,275.8919750390625
1974,1,8,4,276.0085596386719
1974,1,8,5,275.56462588867186
1974,1,8,6,275.42410630859376
1974,1,8,7,275.3906720800781
1974,1,8,8,275.237914453125
1974,1,8,9,275.26274938476564
1974,1,8,10,274.51988724609373
1974,1,8,11,274.65172511718754
1974,1,8,12,274.3865893261719
1974,1,8,13,274.7529995507813
1974,1,8,14,274.72280541015624
1974,1,8,15,275.13180859375
1974,1,8,16,274.28219819335936
1974,1,8,17,275.4258374804688
1974,1,8,18,275.4676351660156
1974,1,8,19,275.5378362695312
1974,1,8,20,276.50846287109374
1974,1,8,21,276.56267176757814
1974,1,8,22,276.7586260351563
1974,1,8,23,277.0001144140625
1974,1,9,0,276.8233305957031
1974,1,9,1,277.30089495117187
1974,1,9,2,275.88212701171875
1974,1,9,3,274.7820834765625
1974,1,9,4,275.32155235351564
1974,1,9,5,274.46298296875
1974,1,9,6,274.37966544921875
1974,1,9,7,273.47313785156246
1974,1,9,8,272.65002435546876
1974,1,9,9,271.35411746093746
1974,1,9,10,272.584875
1974,1,9,11,273.38410654296877
1974,1,9,12,272.2200943359375
1974,1,9,13,271.37586848632816
1974,1,9,14,270.9118688671875
1974,1,9,15,272.58299845703124
1974,1,9,16,272.01713850585935
1974,1,9,17,273.17729550781246
1974,1,9,18,272.7183307226563
1974,1,9,19,272.1126780175781
1974,1,9,20,273.61436701171874
1974,1,9,21,273.9841171484375
1974,1,9,22,274.69864337890624
1974,1,9,23,274.5768057421875
1974,1,10,0,274.6625134277343
1974,1,10,1,274.66859750000003
1974,1,10,2,273.78446962890627
1974,1,10,3,273.1997323828125
1974,1,10,4,273.1936154492187
1974,1,10,5,272.3046424414062
1974,1,10,6,272.53333244140623
1974,1,10,7,272.51339537109374
1974,1,10,8,271.40671001953126
1974,1,10,9,270.69450081054686
1974,1,10,10,272.55368337890627
1974,1,10,11,272.2377565234375
1974,1,10,12,271.2389398730469
1974,1,10,13,270.5351701953125
1974,1,10,14,270.36291248046876
1974,1,10,15,270.6538652832031
1974,1,10,16,270.21275693359377
1974,1,10,17,273.00313009765625
1974,1,10,18,273.06348925781253
1974,1,10,19,272.67422634765626
1974,1,10,20,273.6291870410156
1974,1,10,21,274.032825234375
1974,1,10,22,273.6661569042969
1974,1,10,23,273.763870078125
1974,1,11,0,273.5426190625
1974,1,11,1,274.038560078125
1974,1,11,2,272.236119296875
1974,1,11,3,271.4613928515625
1974,1,11,4,272.05906982421874
1974,1,11,5,271.75052562499997
1974,1,11,6,271.908477421875
1974,1,11,7,271.9754792089844
1974,1,11,8,271.2764244824219
1974,1,11,9,271.19691471679687
1974,1,11,10,269.85289308593747
1974,1,11,11,269.6937450585937
1974,1,11,12,270.1288124023437
1974,1,11,13,269.91410625
1974,1,11,14,269.14965140625
1974,1,11,15,270.0616982421875
1974,1,11,16,270.50132734374995
1974,1,11,17,272.86205251953123
1974,1,11,18,272.94949484374996
1974,1,11,19,272.3263688476562
1974,1,11,20,273.83048248046873
1974,1,11,21,274.23743514648436
1974,1,11,22,274.556839609375
1974,1,11,23,274.58104130859374
1974,1,12,0,274.72933642578124
1974,1,12,1,275.9240066210937
1974,1,12,2,275.9509739746094
1974,1,12,3,275.3893336328125
1974,1,12,4,275.53897119140623
1974,1,12,5,275.386580390625
1974,1,12,6,275.67177164062497
1974,1,12,7,275.828075
1974,1,12,8,275.5281733984375
1974,1,12,9,275.61113582031254
1974,1,12,10,275.35035378906247
1974,1,12,11,275.5595566796875
1974,1,12,12,275.8115600097656
1974,1,12,13,275.6666349609375
1974,1,12,14,275.47243505859376
1974,1,12,15,275.53586189453125
1974,1,12,16,275.53298058593754
1974,1,12,17,276.7848331347656
1974,1,12,18,276.2054559375
1974,1,12,19,275.7047980664062
1974,1,12,20,277.051659453125
1974,1,12,21,277.522947734375
1974,1,12,22,277.26325337890626
1974,1,12,23,277.4537776171875
1974,1,13,0,277.85417541015624
1974,1,13,1,278.918805703125
1974,1,13,2,276.63334775390626
1974,1,13,3,275.46292876953123
1974,1,13,4,275.65323724609374
1974,1,13,5,275.2073073632813
1974,1,13,6,275.150457421875
1974,1,13,7,275.36099876953125
1974,1,13,8,274.6374296484375
1974,1,13,9,274.57894970703126
1974,1,13,10,272.3099228515625
1974,1,13,11,272.3769531054687
1974,1,13,12,272.6124402734375
1974,1,13,13,272.739051796875
1974,1,13,14,272.8831462890625
1974,1,13,15,272.7501009375
1974,1,13,16,274.3575214648437
1974,1,13,17,276.50995119140623
1974,1,13,18,275.4321454394531
