year,month,day,hour,t2m
1970,1,1,0,270.2776248242187
1970,1,1,1,270.1068402734375
1970,1,1,2,269.9584094726563
1970,1,1,3,269.89961793945315
1970,1,1,4,269.8477234765625
1970,1,1,5,269.74776339843754
1970,1,1,6,269.62721376953124
1970,1,1,7,269.6980951464844
1970,1,1,8,269.7259769238281
1970,1,1,9,269.6229033007813
1970,1,1,10,270.35909337890627
1970,1,1,11,270.72353817382816
1970,1,1,12,271.0975745703125
1970,1,1,13,271.3982182910156
1970,1,1,14,271.36286081054686
1970,1,1,15,271.2696754199219
1970,1,1,16,271.06927809570317
1970,1,1,17,270.6071312890625
1970,1,1,18,269.9602847167969
1970,1,1,19,269.3651550585938
1970,1,1,20,268.82857775390625
1970,1,1,21,268.2793384570313
1970,1,1,22,268.5348661132813
1970,1,1,23,268.66473048828124
1970,1,2,0,268.9390862695313
1970,1,2,1,269.0798439648438
1970,1,2,2,269.12115118164064
1970,1,2,3,269.0040117773438
1970,1,2,4,269.0977464648438
1970,1,2,5,269.0337231445313
1970,1,2,6,269.13680443359374
1970,1,2,7,269.26110617187504
1970,1,2,8,269.3696601367188
1970,1,2,9,269.53656980468753
1970,1,2,10,269.5169322265626
1970,1,2,11,269.6765860058594
1970,1,2,12,269.78851406250004
1970,1,2,13,269.7442073242188
1970,1,2,14,269.621339140625
1970,1,2,15,269.5174797851563
1970,1,2,16,269.4424293554688
1970,1,2,17,269.2859656933594
1970,1,2,18,269.02339376953125
1970,1,2,19,268.8409167382813
1970,1,2,20,268.6661253125
1970,1,2,21,268.55453773437506
1970,1,2,22,269.05989296875003
1970,1,2,23,269.0017320996094
1970,1,3,0,268.96842875000004
1970,1,3,1,268.95154371093753
1970,1,3,2,268.87567117187507
1970,1,3,3,268.69850075195313
1970,1,3,4,268.56585202148443
1970,1,3,5,268.7910168164063
1970,1,3,6,269.13452917968755
1970,1,3,7,269.505387109375
1970,1,3,8,269.8808494921875
1970,1,3,9,270.03810078125
1970,1,3,10,270.807970703125
1970,1,3,11,270.76806667968754
1970,1,3,12,270.6449430078125
1970,1,3,13,270.7834806835938
1970,1,3,14,271.24981968750006
1970,1,3,15,271.78481441406257
1970,1,3,16,272.320684765625
1970,1,3,17,272.6760408886719
1970,1,3,18,272.88045941406256
1970,1,3,19,272.98499148437503
1970,1,3,20,272.92169557617194
1970,1,3,21,272.59224917968754
1970,1,3,22,273.58848142578125
1970,1,3,23,273.38594294921876
1970,1,4,0,272.9262582617188
1970,1,4,1,271.90460906250007
1970,1,4,2,271.0730990234375
1970,1,4,3,270.20894864257815
1970,1,4,4,269.56534238281256
1970,1,4,5,268.84805933593753
1970,1,4,6,268.3388682617188
1970,1,4,7,268.08127001953125
1970,1,4,8,268.0149454882812
1970,1,4,9,267.95868376953126
1970,1,4,10,268.4329706933594
1970,1,4,11,268.52409296875004
1970,1,4,12,268.51398662109375
1970,1,4,13,268.39438688476565
1970,1,4,14,268.33534116210944
1970,1,4,15,268.24800532226567
1970,1,4,16,268.25517763671877
1970,1,4,17,268.23773320312506
1970,1,4,18,268.4492716699219
1970,1,4,19,268.84595307617195
1970,1,4,20,269.09567457031255
1970,1,4,21,269.33163168945316
1970,1,4,22,269.45072359375007
1970,1,4,23,269.50045117187506
1970,1,5,0,269.692495390625
1970,1,5,1,269.9072952539063
1970,1,5,2,270.11610242187504
1970,1,5,3,270.2435712402344
1970,1,5,4,270.3513943554688
1970,1,5,5,270.57276818359384
1970,1,5,6,270.81243625976566
1970,1,5,7,271.04359054687507
1970,1,5,8,271.07457736328126
1970,1,5,9,271.06971458007814
1970,1,5,10,271.79206254882814
1970,1,5,11,271.93583300781256
1970,1,5,12,272.0545871484375
1970,1,5,13,272.34409805664063
1970,1,5,14,272.40906185546874
1970,1,5,15,272.7024295507813
1970,1,5,16,272.6183207617188
1970,1,5,17,272.61636742187505
1970,1,5,18,272.58556517578126
1970,1,5,19,272.4998968261719
1970,1,5,20,272.44964109375
1970,1,5,21,272.5135221972656
1970,1,5,22,272.591729921875
1970,1,5,23,272.46030101562496
1970,1,6,0,272.37614283203123
1970,1,6,1,272.3569608398438
1970,1,6,2,272.17050505859373
1970,1,6,3,272.11073626953123
1970,1,6,4,272.0206137695312
1970,1,6,5,271.92815190429684
