year,month,day,hour,t2m
2016,1,1,0,300.7247248671875
2016,1,1,1,300.8926638925781
2016,1,1,2,300.8570188984375
2016,1,1,3,300.45036366406254
2016,1,1,4,300.40194508203126
2016,1,1,5,300.84192258984376
2016,1,1,6,301.08477958789064
2016,1,1,7,301.263119140625
2016,1,1,8,301.32483984375
2016,1,1,9,301.439463359375
2016,1,1,10,301.45434680078125
2016,1,1,11,301.48961061718745
2016,1,1,12,301.2180419023437
2016,1,1,13,301.198170296875
2016,1,1,14,301.41606911718753
2016,1,1,15,301.61445648437495
2016,1,1,16,301.7522817890625
2016,1,1,17,301.8268009160156
2016,1,1,18,301.640469765625
2016,1,1,19,301.42026490625
2016,1,1,20,300.98775833984377
2016,1,1,21,301.2398733710937
2016,1,1,22,300.77699926171874
2016,1,1,23,300.57429871875
2016,1,2,0,300.214846296875
2016,1,2,1,299.68249056835936
2016,1,2,2,300.22858984375
2016,1,2,3,300.6306378789062
2016,1,2,4,300.94822977343745
2016,1,2,5,301.17395032617185
2016,1,2,6,301.04705631445313
2016,1,2,7,300.51417310351565
2016,1,2,8,299.93883077539067
2016,1,2,9,300.12004025585935
2016,1,2,10,300.3033297109375
2016,1,2,11,299.73151218164065
2016,1,2,12,299.64635159765623
2016,1,2,13,299.67650933984373
2016,1,2,14,300.411127453125
2016,1,2,15,300.5676440214844
2016,1,2,16,300.46515087890623
2016,1,2,17,299.91602328906254
2016,1,2,18,299.6347818125
2016,1,2,19,299.6765435078125
2016,1,2,20,299.5778621308594
2016,1,2,21,299.57850226757813
2016,1,2,22,299.71917804882816
2016,1,2,23,299.53614675195314
2016,1,3,0,299.63914831249997
2016,1,3,1,299.6156150234375
2016,1,3,2,300.010994546875
2016,1,3,3,300.1816054375
2016,1,3,4,299.7294029628906
2016,1,3,5,300.0767509375
2016,1,3,6,300.6522706640625
2016,1,3,7,301.12542066796874
2016,1,3,8,300.9527026796875
2016,1,3,9,299.8322829980469
2016,1,3,10,300.34075491796875
2016,1,3,11,300.6050548164062
2016,1,3,12,300.48891698828123
2016,1,3,13,300.43706698242187
2016,1,3,14,300.3940364335938
2016,1,3,15,300.10954030078125
2016,1,3,16,299.83374897070314
2016,1,3,17,299.8617486328125
2016,1,3,18,300.08773101171874
2016,1,3,19,300.180289265625
2016,1,3,20,300.1783287734375
2016,1,3,21,299.74747737890624
2016,1,3,22,301.1768214667969
2016,1,3,23,301.24255734765626
2016,1,4,0,301.2890126855469
2016,1,4,1,301.35416983203123
2016,1,4,2,301.4375195859375
2016,1,4,3,301.34603825
2016,1,4,4,301.2111105078125
2016,1,4,5,301.0906123671875
2016,1,4,6,301.28105096093753
2016,1,4,7,301.382879609375
2016,1,4,8,301.3765320136719
2016,1,4,9,301.2470423144531
2016,1,4,10,300.5027433632813
2016,1,4,11,300.072476390625
2016,1,4,12,300.2800816992187
2016,1,4,13,300.6733440273438
2016,1,4,14,300.91636375781246
2016,1,4,15,301.1346304609375
2016,1,4,16,301.20862883984375
2016,1,4,17,301.0685704335938
2016,1,4,18,301.0288847441406
2016,1,4,19,300.67531578125
2016,1,4,20,300.3262860820313
2016,1,4,21,300.03648577539064
2016,1,4,22,299.8607112304687
2016,1,4,23,300.099022
2016,1,5,0,300.1343181328125
2016,1,5,1,300.16574643359377
2016,1,5,2,300.07918904101564
2016,1,5,3,300.1314794863281
2016,1,5,4,300.19945391406253
2016,1,5,5,300.2706080957031
2016,1,5,6,300.31550768359375
2016,1,5,7,300.416925234375
2016,1,5,8,300.48466183203124
2016,1,5,9,300.69354059375
2016,1,5,10,300.910221734375
2016,1,5,11,300.9974835625
2016,1,5,12,301.09958055078124
2016,1,5,13,301.2240454296875
2016,1,5,14,301.3279141132812
2016,1,5,15,301.41074731054687
2016,1,5,16,301.4285048535156
2016,1,5,17,301.49046452929684
2016,1,5,18,301.40906655078123
2016,1,5,19,301.09782025390626
2016,1,5,20,300.85204938671876
2016,1,5,21,300.8087681875
2016,1,5,22,301.2787009921875
2016,1,5,23,301.35929781640624
2016,1,6,0,301.44053774609375
2016,1,6,1,301.4690874414062
2016,1,6,2,301.4896989140625
2016,1,6,3,301.5549480625
2016,1,6,4,301.50052978515623
2016,1,6,5,301.51793770312497
2016,1,6,6,301.36915690039064
2016,1,6,7,300.81168605078125
2016,1,6,8,300.15073289453125
2016,1,6,9,300.026250453125
2016,1,6,10,301.48118636328127
2016,1,6,11,301.46032711914063
2016,1,6,12,301.45180297265625
2016,1,6,13,301.2995322753906
2016,1,6,14,300.72005542968753
2016,1,6,15,299.9933873222656
2016,1,6,16,299.6758002539063
2016,1,6,17,299.74102430859375
2016,1,6,18,299.8121641328125
2016,1,6,19,299.94538590820315
2016,1,6,20,300.0346230878906
2016,1,6,21,300.05447375
2016,1,6,22,300.46892500390624
