year,month,day,hour,t2m
1963,1,1,0,283.83839136718734
1963,1,1,1,283.6216860761717
1963,1,1,2,280.5047664492186
1963,1,1,3,280.5512361953123
1963,1,1,4,280.47923657812487
1963,1,1,5,279.0555990253905
1963,1,1,6,278.94938236328113
1963,1,1,7,278.8841140117186
1963,1,1,8,278.32025710351553
1963,1,1,9,278.28670219921867
1963,1,1,10,277.16648265624985
1963,1,1,11,277.02131421874986
1963,1,1,12,277.01584422265614
1963,1,1,13,277.00424121874994
1963,1,1,14,279.0085540664062
1963,1,1,15,279.29813749218755
1963,1,1,16,279.07303918164064
1963,1,1,17,284.23623505078126
1963,1,1,18,284.37091105468755
1963,1,1,19,284.73389492187505
1963,1,1,20,286.75453389453133
1963,1,1,21,287.1782951289063
1963,1,1,22,284.27997884765625
1963,1,1,23,284.91775556249996
1963,1,2,0,284.8680070585937
1963,1,2,1,284.3713105527343
1963,1,2,2,281.8050620351561
1963,1,2,3,280.5056157890623
1963,1,2,4,280.78710523437485
1963,1,2,5,278.67415360937486
1963,1,2,6,278.8329804374999
1963,1,2,7,278.6347021171873
1963,1,2,8,277.747288455078
1963,1,2,9,277.6190264824217
1963,1,2,10,276.9375059316405
1963,1,2,11,276.8710678789061
1963,1,2,12,276.9092354843749
1963,1,2,13,277.05862894335934
1963,1,2,14,279.29112487890626
1963,1,2,15,279.12671952734377
1963,1,2,16,279.0997179238281
1963,1,2,17,282.65327603515624
1963,1,2,18,282.96713781054694
1963,1,2,19,282.93711988476565
1963,1,2,20,285.36217425195315
1963,1,2,21,285.616098015625
1963,1,2,22,282.7320572109375
1963,1,2,23,283.1259591445312
1963,1,3,0,283.50323445703117
1963,1,3,1,283.1789680839843
1963,1,3,2,280.37047582421866
1963,1,3,3,279.91591414062486
1963,1,3,4,279.76050178124984
1963,1,3,5,278.2264206249999
1963,1,3,6,278.3698252226561
1963,1,3,7,278.4225478085936
1963,1,3,8,277.1649972910155
1963,1,3,9,276.9835759531249
1963,1,3,10,276.45168300781233
1963,1,3,11,276.3911045214843
1963,1,3,12,276.2388779199218
1963,1,3,13,275.954516111328
1963,1,3,14,279.60869132421874
1963,1,3,15,279.3725677734375
1963,1,3,16,281.10787260351566
1963,1,3,17,285.82866247656256
1963,1,3,18,286.1555539335938
1963,1,3,19,286.46804860156254
1963,1,3,20,287.9172866210938
1963,1,3,21,288.2479960820313
1963,1,3,22,283.44647470312503
1963,1,3,23,283.86750844921863
1963,1,4,0,284.034273642578
1963,1,4,1,283.67258560156233
1963,1,4,2,280.55811763281235
1963,1,4,3,280.58907725781233
1963,1,4,4,280.6650220449217
1963,1,4,5,279.37874869921865
1963,1,4,6,279.3133342226561
1963,1,4,7,279.0029271328124
1963,1,4,8,278.0376746093749
1963,1,4,9,278.09001288867177
1963,1,4,10,278.00447992578114
1963,1,4,11,277.9661615839843
1963,1,4,12,278.0751420624999
1963,1,4,13,277.9470550976562
1963,1,4,14,281.58532028124995
1963,1,4,15,281.01295101171877
1963,1,4,16,281.66246257812503
1963,1,4,17,286.0179900664063
1963,1,4,18,286.3108038085938
1963,1,4,19,286.2548134531251
1963,1,4,20,287.19678156640634
1963,1,4,21,287.70962493359383
1963,1,4,22,284.84929457031257
1963,1,4,23,284.9435671835937
1963,1,5,0,285.09851682031234
1963,1,5,1,285.21748628515616
1963,1,5,2,283.8937716601561
1963,1,5,3,283.139355470703
1963,1,5,4,283.30119894140614
1963,1,5,5,283.02381299218746
1963,1,5,6,283.05706669531247
1963,1,5,7,283.07457758593745
1963,1,5,8,283.45985466796867
1963,1,5,9,283.24127589843744
1963,1,5,10,283.1142897812499
1963,1,5,11,283.09545048242177
1963,1,5,12,283.18580731249995
1963,1,5,13,282.7644231406249
1963,1,5,14,283.76761003320314
1963,1,5,15,283.97636311718753
1963,1,5,16,284.42117963671876
1963,1,5,17,286.3434325625
1963,1,5,18,285.9662317460938
1963,1,5,19,286.30223817968755
1963,1,5,20,286.62213425390627
1963,1,5,21,286.6538142402344
1963,1,5,22,285.6753937324219
1963,1,5,23,285.59159050781255
1963,1,6,0,285.7319209882813
1963,1,6,1,286.05807180859375
1963,1,6,2,285.84861075781254
1963,1,6,3,285.83091905859374
1963,1,6,4,285.69327425195314
1963,1,6,5,285.5601253417969
1963,1,6,6,285.8865960664063
1963,1,6,7,285.67086066406256
1963,1,6,8,285.5461151015625
1963,1,6,9,285.2571085195313
1963,1,6,10,284.1688400195313
1963,1,6,11,284.27379903515634
1963,1,6,12,284.40127683593755
1963,1,6,13,284.528258390625
1963,1,6,14,284.76131270703127
1963,1,6,15,285.70823665820313
1963,1,6,16,285.6999955527344
1963,1,6,17,286.3567177167968
1963,1,6,18,285.624737375
1963,1,6,19,284.8533701835937
1963,1,6,20,284.0380353125
1963,1,6,21,283.69573175000005
1963,1,6,22,283.01170395312505
1963,1,6,23,283.1358357265625
1963,1,7,0,283.1832699550781
1963,1,7,1,283.2431523535156
1963,1,7,2,283.00549347851563
1963,1,7,3,282.91256715624996
1963,1,7,4,282.8147689863281
1963,1,7,5,282.06150974999997
1963,1,7,6,282.30450747070313
1963,1,7,7,282.3493158203125
1963,1,7,8,281.06527984960934
1963,1,7,9,280.9851475195312
1963,1,7,10,280.8154313515625
1963,1,7,11,280.98890176171875
1963,1,7,12,280.8752963203125
1963,1,7,13,280.9219214960938
1963,1,7,14,281.5933515585938
1963,1,7,15,281.6705250703125
1963,1,7,16,281.64071362109377
1963,1,7,17,283.10149129687505
1963,1,7,18,282.924142671875
1963,1,7,19,283.18252828125003
1963,1,7,20,283.74720169140625
1963,1,7,21,283.89414253125
1963,1,7,22,281.9761580722656
1963,1,7,23,282.17651311328126
1963,1,8,0,282.34079016015625
1963,1,8,1,282.4357266425781
1963,1,8,2,281.47519000976564
1963,1,8,3,281.20587387109373
1963,1,8,4,281.2539721113281
1963,1,8,5,280.78566214843744
1963,1,8,6,280.4559800624999
1963,1,8,7,279.94641965624993
1963,1,8,8,278.7969324843749
1963,1,8,9,278.86330387109365
1963,1,8,10,277.34521197656244
1963,1,8,11,277.2047852011718
1963,1,8,12,277.4303153847656
1963,1,8,13,277.65224524218746
1963,1,8,14,280.27481275781247
1963,1,8,15,280.1240086484375
1963,1,8,16,280.05060037890627
1963,1,8,17,283.69322818750004
1963,1,8,18,284.0327956718751
1963,1,8,19,284.28420395117195
1963,1,8,20,285.76141633593755
1963,1,8,21,285.9758414550782
1963,1,8,22,282.78966272265626
1963,1,8,23,283.5499859218749
1963,1,9,0,283.39048859765614
1963,1,9,1,283.08618972070303
1963,1,9,2,281.0514780429686
1963,1,9,3,281.174100189453
1963,1,9,4,281.4979372480467
1963,1,9,5,280.65411078515604
1963,1,9,6,280.8412242773436
1963,1,9,7,281.2230980156248
1963,1,9,8,280.6207588496092
1963,1,9,9,281.01845005468743
1963,1,9,10,280.2482971679687
1963,1,9,11,281.12941002734374
1963,1,9,12,281.07975155468745
1963,1,9,13,280.65059508398434
1963,1,9,14,283.4536478203125
1963,1,9,15,283.47699959375007
1963,1,9,16,285.372784466797
1963,1,9,17,290.1485341738282
1963,1,9,18,289.9063910156251
1963,1,9,19,289.5163316914063
1963,1,9,20,289.97439704101566
1963,1,9,21,289.9823368671876
1963,1,9,22,287.58448038671884
1963,1,9,23,287.89535027734377
1963,1,10,0,288.14905877929687
1963,1,10,1,288.38378900390626
1963,1,10,2,287.41244732421876
1963,1,10,3,287.5890380449219
1963,1,10,4,287.722454
1963,1,10,5,287.3374777539063
1963,1,10,6,287.36557317968754
1963,1,10,7,287.22989192187504
1963,1,10,8,287.48460162500004
1963,1,10,9,287.4883600625
1963,1,10,10,287.65129612109376
1963,1,10,11,287.52813154296877
1963,1,10,12,287.0440247011719
1963,1,10,13,286.92172535937505
1963,1,10,14,289.6770955703126
1963,1,10,15,289.7925437734376
1963,1,10,16,289.56225466796883
1963,1,10,17,292.3398461015626
1963,1,10,18,291.6491126757814
1963,1,10,19,291.60682770703136
1963,1,10,20,292.1717762226564
1963,1,10,21,292.1220637304689
1963,1,10,22,290.21299565234386
1963,1,10,23,290.01617824023447
1963,1,11,0,290.0471423710938
1963,1,11,1,290.2231865351563
1963,1,11,2,290.06500171093757
1963,1,11,3,290.3817620097657
1963,1,11,4,290.6646303867188
1963,1,11,5,290.7234303320313
1963,1,11,6,290.8645418007813
1963,1,11,7,290.9371820878907
1963,1,11,8,291.04573370312505
1963,1,11,9,291.11305682226566
1963,1,11,10,290.79028653906255
1963,1,11,11,290.5840725117188
1963,1,11,12,291.35427296875
1963,1,11,13,291.6193218515625
1963,1,11,14,292.90898735156253
1963,1,11,15,293.37218399023436
1963,1,11,16,293.5303693476563
1963,1,11,17,293.33186126562504
1963,1,11,18,292.98327836718755
1963,1,11,19,293.09677267968755
1963,1,11,20,292.7501768320313
1963,1,11,21,292.35440516796876
1963,1,11,22,290.5486456621094
1963,1,11,23,290.8851417617188
1963,1,12,0,290.60108037500004
1963,1,12,1,290.2509819179687
1963,1,12,2,289.87376766796876
1963,1,12,3,289.9417191972656
1963,1,12,4,290.1356347070313
1963,1,12,5,289.6096387890625
1963,1,12,6,289.6328788339844
1963,1,12,7,289.6590702304687
1963,1,12,8,289.8134710839844
1963,1,12,9,289.7737823828125
1963,1,12,10,289.5663942070313
1963,1,12,11,289.622722734375
1963,1,12,12,289.6668505683594
1963,1,12,13,289.8605288867188
1963,1,12,14,290.7867594882813
1963,1,12,15,290.97219514062505
1963,1,12,16,291.1288194375
1963,1,12,17,290.7644376015626
1963,1,12,18,291.4640551406251
1963,1,12,19,291.35344725781255
1963,1,12,20,291.11418963281255
1963,1,12,21,291.01052531835944
1963,1,12,22,289.8303440605469
1963,1,12,23,290.19078415625
1963,1,13,0,290.5998891015625
1963,1,13,1,289.9130401484374
1963,1,13,2,288.08523698046866
1963,1,13,3,285.76244284570305
1963,1,13,4,285.5871661953124
1963,1,13,5,284.1011858574218
1963,1,13,6,283.3905997421874
1963,1,13,7,282.6797921562499
1963,1,13,8,280.7088649062499
1963,1,13,9,279.1650628281249
1963,1,13,10,275.8288866914062
1963,1,13,11,276.1619637187499
1963,1,13,12,276.5615847851562
1963,1,13,13,276.67391565039054
1963,1,13,14,275.69909877929683
1963,1,13,15,275.7090524140624
1963,1,13,16,276.0680195507812
1963,1,13,17,277.1753797539062
1963,1,13,18,277.4970557226562
1963,1,13,19,277.9085040898437
1963,1,13,20,277.5535831367187
1963,1,13,21,277.862598953125
1963,1,13,22,276.21419532617176
1963,1,13,23,276.14060802734366
1963,1,14,0,275.95555671093746
1963,1,14,1,275.8336829140624
1963,1,14,2,274.7037132617187
1963,1,14,3,274.28921344531244
1963,1,14,4,273.8834049374999
1963,1,14,5,272.64662029687486
1963,1,14,6,272.2638939785155
1963,1,14,7,272.0291964121093
1963,1,14,8,271.54269959374994
1963,1,14,9,271.5192132207031
1963,1,14,10,270.9687229843749
1963,1,14,11,270.89032617187496
1963,1,14,12,270.7526513476562
1963,1,14,13,270.7235830800781
1963,1,14,14,271.6552460117187
1963,1,14,15,271.96355258984374
1963,1,14,16,272.6043539921875
1963,1,14,17,274.681994453125
1963,1,14,18,275.1996999648437
1963,1,14,19,275.15664679296873
1963,1,14,20,276.61015819921874
1963,1,14,21,276.92669089843747
1963,1,14,22,277.7440533359375
1963,1,14,23,277.7051948886718
1963,1,15,0,277.3385962187499
1963,1,15,1,276.47213976953117
1963,1,15,2,276.0401484531249
1963,1,15,3,275.30728496484363
1963,1,15,4,274.76486147265615
1963,1,15,5,274.17751702734364
1963,1,15,6,274.03750780468744
1963,1,15,7,273.81057251953115
1963,1,15,8,273.2589855859374
1963,1,15,9,273.1459963124999
1963,1,15,10,273.2370633164062
1963,1,15,11,273.1998238261718
1963,1,15,12,273.2115776093749
1963,1,15,13,273.2565942460937
1963,1,15,14,274.14396136718744
1963,1,15,15,274.351837375
1963,1,15,16,274.8726420390625
1963,1,15,17,278.3873864960937
1963,1,15,18,278.7282092558594
1963,1,15,19,278.8764243828125
1963,1,15,20,280.6895007597657
1963,1,15,21,280.89020847265624
1963,1,15,22,279.14444283984375
1963,1,15,23,280.4387448554687
1963,1,16,0,280.2366533417968
1963,1,16,1,279.9345847460937
1963,1,16,2,279.20120792578115
1963,1,16,3,278.060743423828
1963,1,16,4,278.05734073828114
1963,1,16,5,277.04702363867176
1963,1,16,6,276.8756320214843
1963,1,16,7,276.69744484765613
1963,1,16,8,276.19181499804677
1963,1,16,9,275.73538362890616
1963,1,16,10,275.3084831640624
1963,1,16,11,275.1566174999999
1963,1,16,12,275.06739382812486
1963,1,16,13,274.8639837031249
1963,1,16,14,276.8765802734374
1963,1,16,15,276.8901831113281
1963,1,16,16,277.9625620800781
1963,1,16,17,281.56771370312504
1963,1,16,18,281.7954847539063
1963,1,16,19,281.834382703125
1963,1,16,20,283.76554653906254
1963,1,16,21,284.03581361132814
1963,1,16,22,281.8919344707031
1963,1,16,23,282.8266687773437
1963,1,17,0,282.6160038769531
1963,1,17,1,282.52139895312496
1963,1,17,2,279.6144617499999
1963,1,17,3,279.37786995507804
1963,1,17,4,278.97337099999993
1963,1,17,5,278.09251607812496
1963,1,17,6,277.885255751953
1963,1,17,7,277.6591792167968
1963,1,17,8,278.1601439257812
1963,1,17,9,278.4156679023437
1963,1,17,10,278.38708560937494
1963,1,17,11,278.52062453906245
1963,1,17,12,278.34783616992183
1963,1,17,13,278.3740260273437
1963,1,17,14,279.4318592070312
1963,1,17,15,279.1842034414062
1963,1,17,16,279.40251905664064
1963,1,17,17,281.91120164648436
1963,1,17,18,281.596406296875
