year,month,day,hour,t2m
2021,1,1,0,293.2055257246094
2021,1,1,1,294.0894557402344
2021,1,1,2,293.8413915664063
2021,1,1,3,293.6222199257813
2021,1,1,4,293.4536356875
2021,1,1,5,293.65878068359376
2021,1,1,6,293.8155892460938
2021,1,1,7,293.93370385546876
2021,1,1,8,293.64219779687505
2021,1,1,9,293.4425719589844
2021,1,1,10,293.82505571093753
2021,1,1,11,293.78807119531257
2021,1,1,12,293.0237642109375
2021,1,1,13,293.55921252539065
2021,1,1,14,293.61622212109376
2021,1,1,15,293.35201967578126
2021,1,1,16,293.2816922617188
2021,1,1,17,292.94480284765626
2021,1,1,18,292.467174234375
2021,1,1,19,292.04806191406243
2021,1,1,20,290.9401818632813
2021,1,1,21,290.9761283730469
2021,1,1,22,291.0092432832032
2021,1,1,23,290.9645561796875
2021,1,2,0,290.66122742578125
2021,1,2,1,290.577755890625
2021,1,2,2,290.291346390625
2021,1,2,3,289.93253121679686
2021,1,2,4,289.814072640625
2021,1,2,5,289.2965097753906
2021,1,2,6,288.7345969863281
2021,1,2,7,288.9859714570312
2021,1,2,8,288.9646630039062
2021,1,2,9,288.91921074999993
2021,1,2,10,286.0758726347656
2021,1,2,11,286.38566195507804
2021,1,2,12,286.68892541015623
2021,1,2,13,286.27941361328124
2021,1,2,14,286.90004164257806
2021,1,2,15,287.47016198046873
2021,1,2,16,287.45246135937504
2021,1,2,17,288.2606170292969
2021,1,2,18,288.66227725390627
2021,1,2,19,288.9286945820313
2021,1,2,20,289.3227529023438
2021,1,2,21,289.9162543554688
2021,1,2,22,289.56853971875
2021,1,2,23,289.16233235351564
2021,1,3,0,288.64799914843746
2021,1,3,1,288.0368582617187
2021,1,3,2,287.16341107031246
2021,1,3,3,286.2238241289062
2021,1,3,4,285.2145094765624
2021,1,3,5,284.80278118945307
2021,1,3,6,283.8049834296874
2021,1,3,7,283.2130834667968
2021,1,3,8,282.75879098828113
2021,1,3,9,282.41400508203117
2021,1,3,10,280.11905715624994
2021,1,3,11,280.24800152343744
2021,1,3,12,280.5153480156249
2021,1,3,13,280.6132743515624
2021,1,3,14,280.6483124492187
2021,1,3,15,281.59537363867184
2021,1,3,16,282.2651708164062
2021,1,3,17,284.00885110937503
2021,1,3,18,285.45153885156253
2021,1,3,19,286.06772582421877
2021,1,3,20,286.9542368789063
2021,1,3,21,287.6859184121094
2021,1,3,22,286.39899218359375
2021,1,3,23,285.9407922148436
2021,1,4,0,283.55767615234356
2021,1,4,1,283.30035023437483
2021,1,4,2,282.55906738671854
2021,1,4,3,281.56304035937484
2021,1,4,4,280.3806580273436
2021,1,4,5,279.4669929257811
2021,1,4,6,280.08459454296866
2021,1,4,7,279.92487878124984
2021,1,4,8,279.5892831249998
2021,1,4,9,279.6940613984373
2021,1,4,10,278.32001767968734
2021,1,4,11,278.3952251699217
2021,1,4,12,277.59759272070295
2021,1,4,13,277.75774990234356
2021,1,4,14,280.48176415624994
2021,1,4,15,283.8810598828125
2021,1,4,16,285.03230980859377
2021,1,4,17,286.56946358593757
2021,1,4,18,286.95969111132814
2021,1,4,19,287.96515585937505
2021,1,4,20,288.58183919335943
2021,1,4,21,288.86675011718756
2021,1,4,22,287.98612228125
2021,1,4,23,287.25510593359365
2021,1,5,0,285.43567884960925
2021,1,5,1,285.0192046035155
2021,1,5,2,284.0623661914061
2021,1,5,3,283.5901268124999
2021,1,5,4,283.4051947460936
2021,1,5,5,284.0651137148437
2021,1,5,6,284.5702842343749
2021,1,5,7,284.4283838085937
2021,1,5,8,285.31100134375
2021,1,5,9,285.6988340683593
2021,1,5,10,284.0930629687499
2021,1,5,11,283.7580810195312
2021,1,5,12,283.64188879296864
2021,1,5,13,283.42642185156245
2021,1,5,14,283.87850080078124
2021,1,5,15,286.6115333203125
2021,1,5,16,288.1611533242188
2021,1,5,17,289.6021554414063
2021,1,5,18,290.5571638789063
2021,1,5,19,291.2126945429688
2021,1,5,20,291.74477781640627
2021,1,5,21,291.9525616152344
2021,1,5,22,290.72183996484375
2021,1,5,23,289.3192878984374
2021,1,6,0,286.33149140234366
2021,1,6,1,285.0542559570311
2021,1,6,2,283.99656148046864
2021,1,6,3,282.54417776757805
2021,1,6,4,281.92733533984364
2021,1,6,5,281.4922283671874
2021,1,6,6,281.3001495859374
2021,1,6,7,281.1402337031249
2021,1,6,8,280.38420761914057
2021,1,6,9,280.53194941015613
2021,1,6,10,278.22908209765615
2021,1,6,11,278.29787586718743
2021,1,6,12,279.0526102890624
2021,1,6,13,279.85267674218744
2021,1,6,14,280.91478838281245
2021,1,6,15,282.7471427988281
2021,1,6,16,283.8999880214844
2021,1,6,17,285.01185240625006
2021,1,6,18,286.25622624218755
2021,1,6,19,286.6618231289063
2021,1,6,20,287.2196827304688
2021,1,6,21,287.4495382597657
2021,1,6,22,286.9430646992187
2021,1,6,23,286.4498983691405
2021,1,7,0,284.7730593593749
2021,1,7,1,284.37938391406243
2021,1,7,2,284.42786840429676
2021,1,7,3,284.12562446093744
2021,1,7,4,283.9266838632812
2021,1,7,5,283.9198190351562
2021,1,7,6,283.73950660742184
2021,1,7,7,283.4216003007812
2021,1,7,8,283.52588875390626
2021,1,7,9,283.66830386328127
2021,1,7,10,283.90068139843754
2021,1,7,11,284.1548710449219
