year,month,day,hour,t2m
1941,1,1,0,286.5895207812499
1941,1,1,1,286.37864168164054
1941,1,1,2,285.8756904843749
1941,1,1,3,285.4859832929687
1941,1,1,4,285.43644687499994
1941,1,1,5,285.0885493867187
1941,1,1,6,284.75896238281246
1941,1,1,7,284.56252824218745
1941,1,1,8,284.36221162304685
1941,1,1,9,284.21516779492185
1941,1,1,10,285.65477275
1941,1,1,11,285.57229498046877
1941,1,1,12,285.75638564062496
1941,1,1,13,285.94351070703124
1941,1,1,14,286.4616728515625
1941,1,1,15,287.8305515957031
1941,1,1,16,289.15228331640634
1941,1,1,17,290.32459471093756
1941,1,1,18,291.1867011875001
1941,1,1,19,291.5767921601563
1941,1,1,20,291.97567459765634
1941,1,1,21,291.99356822656256
1941,1,1,22,291.60709075000005
1941,1,1,23,290.81442069531255
1941,1,2,0,289.98481116796876
1941,1,2,1,290.2288197304688
1941,1,2,2,290.0922619316406
1941,1,2,3,290.01853655468756
1941,1,2,4,289.94571653320315
1941,1,2,5,289.75481825390625
1941,1,2,6,289.71702856250005
1941,1,2,7,289.7376493496094
1941,1,2,8,289.96631092968755
1941,1,2,9,290.1886500390625
1941,1,2,10,290.47873983007815
1941,1,2,11,290.2943312265626
1941,1,2,12,291.10403558593754
1941,1,2,13,291.1882688828125
1941,1,2,14,291.953488875
1941,1,2,15,291.9769443789063
1941,1,2,16,292.39481128125004
1941,1,2,17,292.1783136914063
1941,1,2,18,292.01617280664067
1941,1,2,19,291.397305984375
1941,1,2,20,291.90352965625004
1941,1,2,21,292.5944717265625
1941,1,2,22,291.7597252421876
1941,1,2,23,291.21948846289064
1941,1,3,0,290.78929480273445
1941,1,3,1,290.6104176894532
1941,1,3,2,290.4559710722657
1941,1,3,3,290.2938384023438
1941,1,3,4,290.1832967929688
1941,1,3,5,289.9941530585938
1941,1,3,6,289.70184409375
1941,1,3,7,289.45202105859374
1941,1,3,8,289.2463586582031
1941,1,3,9,289.1807057421875
1941,1,3,10,289.7510052265625
1941,1,3,11,290.1444881484375
1941,1,3,12,289.9345634179688
1941,1,3,13,289.61617244140626
1941,1,3,14,289.51961073437496
1941,1,3,15,288.5988033632812
1941,1,3,16,287.7722690507812
1941,1,3,17,287.90145575390625
1941,1,3,18,288.712112734375
1941,1,3,19,288.8250833769531
1941,1,3,20,288.64274127148434
1941,1,3,21,288.698025421875
1941,1,3,22,290.09070441796877
1941,1,3,23,288.95690751757814
1941,1,4,0,288.12123290625
1941,1,4,1,287.5611663789062
1941,1,4,2,287.12213429296867
1941,1,4,3,286.6024958437499
1941,1,4,4,286.0109847929687
1941,1,4,5,285.3707997226562
1941,1,4,6,284.9932908300781
1941,1,4,7,283.92520649218744
1941,1,4,8,283.5501018125
1941,1,4,9,283.56838235546866
1941,1,4,10,283.8386815585937
1941,1,4,11,283.32571633203116
1941,1,4,12,282.7140486464843
1941,1,4,13,282.0332492714843
1941,1,4,14,282.4308723749999
1941,1,4,15,283.1099597753906
1941,1,4,16,284.264377296875
1941,1,4,17,285.521433171875
1941,1,4,18,286.49165638085935
1941,1,4,19,287.180863140625
1941,1,4,20,287.55528695312506
1941,1,4,21,287.546142015625
1941,1,4,22,288.0548959414062
1941,1,4,23,286.32169266796865
1941,1,5,0,285.4328479355467
1941,1,5,1,284.92481799218734
1941,1,5,2,284.5141492773436
1941,1,5,3,284.2831582578124
1941,1,5,4,283.78327916796866
1941,1,5,5,283.181122189453
1941,1,5,6,282.68373634179676
1941,1,5,7,282.40090204296865
1941,1,5,8,282.21456924023425
1941,1,5,9,282.1802737773437
1941,1,5,10,283.3754484843749
1941,1,5,11,283.2178654042968
1941,1,5,12,283.2440902031249
1941,1,5,13,283.0899891445312
1941,1,5,14,282.85940094921875
1941,1,5,15,282.73183215624994
1941,1,5,16,282.85010674609373
1941,1,5,17,283.0559186796875
1941,1,5,18,283.39474173828125
1941,1,5,19,283.99413100781254
1941,1,5,20,284.5115537109375
1941,1,5,21,284.49104153125
1941,1,5,22,285.5333827695312
1941,1,5,23,285.05945934960937
1941,1,6,0,284.5713089765625
1941,1,6,1,284.10030075
1941,1,6,2,283.6950678398437
1941,1,6,3,283.3798041875
1941,1,6,4,283.1405508085937
1941,1,6,5,282.8945840703124
1941,1,6,6,282.6651174707031
1941,1,6,7,282.4822396445312
1941,1,6,8,282.3048779511719
1941,1,6,9,282.1660363769531
1941,1,6,10,281.3694288261718
1941,1,6,11,281.0271576523437
1941,1,6,12,280.824963390625
1941,1,6,13,280.72544907812494
1941,1,6,14,280.78570399609373
1941,1,6,15,281.01194775781244
1941,1,6,16,281.79336423828124
1941,1,6,17,282.49895965624995
1941,1,6,18,283.1029618359375
1941,1,6,19,283.5918951757812
1941,1,6,20,283.8419051484375
1941,1,6,21,283.80924814062496
1941,1,6,22,283.5469439414062
1941,1,6,23,283.2832640976562
1941,1,7,0,282.90344100781243
1941,1,7,1,282.71447364257807
1941,1,7,2,282.57960249218746
1941,1,7,3,281.9541162578125
1941,1,7,4,281.95999391406247
